subject,title,location,alternate_title,description,internal_notes,pre,format,access_restrictions,eres_display,record_status,Exceed
Neurosurgery,"	Quality and Safety in Neurosurgery, 1st ed.,	 Elsevier,	2018","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20160041359	",,,,,4,1,N,Active,
Neurosurgery,"	RadCases: Neuro Imaging, Thieme, 2011","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604061901	 ",,,,,4,1,N,Active,
Neurosurgery,"	Sellar and Parasellar Tumors, Thieme, 2012","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604064223	 ",,,,,4,1,N,Active,
Neurosurgery,"	Seven Aneurysms: Tenets and Techniques for Clipping, Thieme, 2011","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604063813	 ",,,,,4,1,N,Active,
Neurosurgery,"	Seven AVMs: Tenets and Techniques for Resection, Thieme, 2014","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604068764	 ",,,,,4,1,N,Active,
Neurosurgery,"Seven Bypasses:  Tenets and Techniques for Revascularization, 1st ed., Thieme, 2018", https://www.thieme-connect.de/products/ebooks/book/10.1055/b-006-160171 ,,,,,4,1,N,Active,
Neurosurgery,"	Skull Base Surgery: Strategies, 1st ed., Thieme, 2019", https://medone-neurosurgery.thieme.com/ebooks/2454847#/ebook_2454847_SL91645774 ,,,,,4,1,N,Active,
Neurosurgery,"	SMART Approach to Spine Clinical Research, Thieme, 2013","		https://eneurosurgery.thieme.com/app/ebooks?q=9783131750716	 ",,,,,4,1,N,Active,
Neurosurgery,"	Spinal Cord and Spinal Column Tumors, Thieme, 2006","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604065015	 ",,,,,4,1,N,Active,
Neurosurgery,"	Spinal Deformities, Thieme, 2014","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604064124	 ",,,,,4,1,N,Active,
Neurosurgery,"	Spinal Deformities, Thieme, 2003","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604064346	 ",,,,,4,1,N,Active,
Neurosurgery,"	Spinal Injection Techniques, 2nd ed., Thieme, 2019", https://medone-neurosurgery.thieme.com/ebooks/2474022#/ebook_2474022_SL92533179 ,,,,,4,1,N,Active,
Neurosurgery,"	Spinal Injection Techniques, Thieme, 2009","		https://eneurosurgery.thieme.com/app/ebooks?q=9783131475817	 ",,,,,4,1,N,Active,
Neurosurgery,"Spinal Instrumentation, 2nd ed., Thieme, 2018", https://www.thieme-connect.de/products/ebooks/book/10.1055/b-004-140240 ,,,,,4,1,N,Active,
Neurosurgery,"	Spinal Instrumentation, 1st ed., Thieme, 2005","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604065091	 ",,,,,4,1,N,Active,
Neurosurgery,"	Spine Classifications and Severity Measures, Thieme, 2009","		https://eneurosurgery.thieme.com/app/ebooks?q=9783131623812	 ",,,,,4,1,N,Active,
Neurosurgery,"	Spine Essentials Handbook: A Bulleted Review of Anatomy, Evaluation, Imaging, Tests, and Procedures, 1st ed., Thieme, 2019", https://medone-neurosurgery.thieme.com/ebooks/2433545#/ebook_2433545_SL90958639 ,,,,,4,1,N,Active,
Neurosurgery,"	Spine Outcomes Measures and Instruments, Thieme, 2007","		https://eneurosurgery.thieme.com/app/ebooks?q=9783131623911	 ",,,,,4,1,N,Active,
Neurosurgery,"	Spine Radiosurgery, 2nd ed., Thieme, 2015","		https://eneurosurgery.thieme.com/app/ebooks?q=9781626230354	 ",,,,,4,1,N,Active,
Neurosurgery,"	Spine and Spinal Cord Trauma, Thieme, 2011","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604062229	 ",,,,,4,1,N,Active,
Neurosurgery,"	Spine Surgery, Thieme, 2016","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604068962	 ",,,,,4,1,N,Active,
Neurosurgery,"	Surgery of the Craniovertebral Junction, Thieme, 2013","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604063394	 ",,,,,4,1,N,Active,
Neurosurgery,"	Surgery of the Lumbar Spine, Thieme, 1999","		https://eneurosurgery.thieme.com/app/ebooks?q=9783131658924	 ",,,,,4,1,N,Active,
Neurosurgery,"	Surgery of the Pediatric Spine, Thieme, 2008","		https://eneurosurgery.thieme.com/app/ebooks?q=9781588906403	 ",,,,,4,1,N,Active,
Neurosurgery,"	Surgery of Peripheral Nerves, Thieme, 2008","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604060034	 ",,,,,4,1,N,Active,
Neurosurgery,"	Surgical Care of the Painful Degenerative Lumbar Spine:  Evaluation, Decision-Making, Techniques, 1st ed., 	 Thieme, 2018", https://www.thieme-connect.de/products/ebooks/book/10.1055/b-006-160179 ,,,,,4,1,N,Active,
Neurosurgery,"	Surgical Endovascular Neuroradiology, Thieme, 2015","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604067781	 ",,,,,4,1,N,Active,
Neurosurgery,"	Surgical Management of Pain, 2nd Ed., Thieme, 2015","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604067521	 ",,,,,4,1,N,Active,
Neurosurgery,"	Surgical Management of Pain, 2nd Ed., Thieme, 2015 (limited access)", https://www.r2library.com/Resource/Title/1604067519 ,,,,,4,1,N,Active,
Neurosurgery,"	Surgical Techniques for the Spine, Thieme, 2003","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604064438	 ",,,,,4,1,N,Active,
Neurosurgery,"	Synopsis of Spine Surgery, Thieme, 2016","		https://eneurosurgery.thieme.com/app/ebooks?q=9781626230316	 ",,,,,4,1,N,Active,
Neurosurgery,"	Temporal Bone Dissection Guide, Thieme, 2016", https://eneurosurgery.thieme.com/app/ebooks?q=9781626232709 ,,,,,4,1,N,Active,
Neurosurgery,"	Temporal Bone Imaging, Thieme, 2008","		https://eneurosurgery.thieme.com/app/ebooks?q=9781588906472	 ",,,,,4,1,N,Active,
Neurosurgery,"	Tethered Cord Syndrome in Children and Adults, Thieme, 2010","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604062427	 ",,,,,4,1,N,Active,
Neurosurgery,"	Thoracoscopic Spine Surgery, Thieme, 1999","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604068900	 ",,,,,4,1,N,Active,
Neurosurgery,"	Top 3 Differentials in Neuroradiology, 1st ed., Thieme, 2015","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604067248	 ",,,,,4,1,N,Active,
Neurosurgery,"	Transnasal Endoscopic Skull Base and Brain Surgery, Thieme, 2011","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604063936	 ",,,,,4,1,N,Active,
Neurosurgery,"	Tumors of the Pediatric Central Nervous System, Thieme, 2013","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604065473	 ",,,,,4,1,N,Active,
Neurosurgery,"	Vasculature of the Brain and Cranial Base, 2nd ed., Thieme, 2016","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604068863	 ",,,,,4,1,N,Active,
Neurosurgery,"	Vertebroplasty and Kyphoplasty, Thieme, 2005","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604066203	 ",,,,,4,1,N,Active,
Neurosurgery,"	Video Atlas of Intracranial Aneurysm Surgery, Thieme, 2013","		https://eneurosurgery.thieme.com/app/ebooks?q=9781604067392	 ",,,,,4,1,N,Active,
Neurosurgery,"	Video Atlas of Neuroendovascular Procedures, 1st ed.,  Thieme, 2020", https://medone-neurosurgery-thieme-com.access.library.miami.edu/ebooks/cs_10029496 ,,,,,4,1,N,Active,
Neurosurgery,"	Video Atlas of Neurosurgery : Contemporary Tumor and Skull Base Surgery, 1st ed.,	 Elsevier,	2017", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20130000588 ,,,,,4,1,N,Active,
Neurosurgery,"	Video Atlas of Spine Surgery, 1st ed.,  Thieme, 2020", https://medone-neurosurgery-thieme-com.access.library.miami.edu/ebooks/cs_11794006 ,,,,,4,1,N,Active,
"	Nursing	","	101 Global Leadership Lessons for Nurses,	 Sigma Theta Tau International,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10404974	",,,,,4,1,N,Active,
"	Nursing	","	2023-2024 Perianesthesia Nursing Standards, Practice Recommendations and Interpretive Statements, 2nd ed.,  American Society of PeriAnesthesia Nurses, 2023", https://www.r2library.com/Resource/Title/0017688418 ,,,,,4,1,N,Active,
"	Nursing	","	2021-2022 Perianesthesia Nursing Standards, Practice Recommendations and Interpretive Statements, 1st ed.,  American Society of PeriAnesthesia Nurses, 2020", https://www.r2library.com/Resource/Title/0017688396 ,,,,,4,1,N,Active,
"	Nursing	","	3-Minute Assessment, 2nd ed., 	 Lippincott Williams & Wilkins, 2007","	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=booktext&D=books&AN=01382793$&XPATH=/PG(0)	",,,,,4,1,N,Active,
"	Nursing	","	Activities for Adults with Learning Disabilities : Having Fun, Meeting Needs,	 Jessica Kingsley Publishers,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10331400	",,,,,4,1,N,Active,
"	Nursing	","	Acute Stroke Nursing,	 Wiley-Blackwell,	2010","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10361288	",,,,,4,1,N,Active,
"	Nursing	","	Advanced Oncology Nursing Certification Review and Resource Manual,	 Oncology Nursing Society,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10527198	",,,,,4,1,N,Active,
"	Nursing	","	Advanced Practice in Critical Care : A Case Study Approach,	 Wiley-Blackwell,	2010","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10366586	",,,,,4,1,N,Active,
"	Nursing	","	Advanced Practice Nurse Cardiovascular Clinician, The, 	 Springer Publishing Company, 2016", https://ebookcentral.proquest.com/lib/miami/detail.action?docID=2166693 ,,,,,4,1,N,Active,
"	Nursing	","	Advancing Nursing Practice in Pain Management,	 Wiley-Blackwell,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10361187	",,,,,4,1,N,Active,
"	Nursing	","	Albanian Escape : The True Story of U. S. Army Nurses Behind Enemy Lines,	 University Press of Kentucky,	2010","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10526347	",,,,,4,1,N,Active,
"	Nursing	","	Anatomy of Research for Nurses,	 Sigma Theta Tau International,	2014","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10835946	",,,,,4,1,N,Active,
"	Nursing	","	Anatomy of Writing for Publication for Nurses, 2nd ed.,	 Sigma Theta Tau International,	2014", http://site.ebrary.com/lib/univmiami/detail.action?docID=10867294 ,,,,,4,1,N,Active,
"	Nursing	","	Anatomy of Writing for Publication for Nurses,	 Sigma Theta Tau International,	2010","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10404954	",,,,,4,1,N,Active,
"	Nursing	","	Assessing and Measuring Caring in Nursing and Health Sciences, 2nd ed., 	 Springer, 2009","	http://site.ebrary.com/lib/univmiami/Doc?id=10273900|	",,,,,4,1,N,Active,
"	Nursing	","	Being Present A Nurse's Resource for End-of-Life Communication,	 Sigma Theta Tau International,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10404965	",,,,,4,1,N,Active,
"	Nursing	","	Best Practices: Evidence-Based Nursing Procedures, 2nd ed., 	 Lippincott Williams & Wilkins, 2007","	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=booktext&D=books&AN=01382800$&XPATH=/PG(0)	",,,,,4,1,N,Active,
"	Nursing	","	Beyond the Call of Duty: Army Flight Nursing in World War II,	 Kent State University Press, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10717582	",,,,,4,1,N,Active,
"	Nursing	","	Calculating Dosages Safely: A Dimensional Analysis Approach,  F.A. Davis, 2013","	http://www.r2library.com/Resource/Title/0803622546	",,,,,4,1,N,Active,
"	Nursing	","	Calculation Skills for Nurses,	 John Wiley & Sons, 2013", http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10667390 ,,,,,4,1,N,Active,
"	Nursing	","	Cancer Basics,	 Oncology Nursing Society,	2010","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10527192	",,,,,4,1,N,Active,
"	Nursing	","	Cancer Nursing : Care in Context, 2nd ed.,	 Wiley-Blackwell,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10346043	",,,,,4,1,N,Active,
"	Nursing	","	Cancer Nursing : Principles and Practice, 7th ed.,	 Jones and Bartlett Publishers,	2011","	http://www.r2library.com/Resource/Title/0763763578	",,,,,4,1,N,Active,
"	Nursing	","	Cancer Symptom Management, 4th ed.,	 Jones & Bartlett Learning,	2014", http://www.r2library.com/Resource/Title/1284027406 ,,,,,4,1,N,Active,
"	Nursing	","	Cardiac Arrhythmia Recognition : An Easy Learning Guide,	 M&K Update Ltd,	2010","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10459658	",,,,,4,1,N,Active,
"	Nursing	","	Cardiac Nursing,	 Lippincott Williams & Wilkins,	2005","	http://ovidsp.tx.ovid.com/sp-3.10.0b/ovidweb.cgi?&S=EFONFPIPMHDDNMLKNCNKPHGCHCNHAA00&FTS+Content=S.sh.2.14.22%7c8%7c%2fbookdb%2f00139878%2f5th_Edition%2f7%2fPG%280%29&ReturnToBrowseBooks=Browse+Content%3dS.sh.2.14%7c0%7c8	",,,,,4,1,N,Active,
"	Nursing	","	Care of People with Diabetes A Manual of Nursing Practice, 3rd ed.,	 Wiley-Blackwell,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10341853	",,,,,4,1,N,Active,
"	Nursing	","	Care of the Dying and Deceased Patient : A Practical Guide for Nurses,	 Wiley-Blackwell,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10342789	",,,,,4,1,N,Active,
"	Nursing	","	Care Planning in Children and Young People's Nursing,	 Wiley-Blackwell,	2011","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10494499	",,,,,4,1,N,Active,
"	Nursing	","	Care Skills for Nurses,	 John Wiley & Sons, 2014", http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10780748 ,,,,,4,1,N,Active,
"	Nursing	","	Caring Approach in Nursing Administration,	 University Press of Colorado,	2010","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10438138	",,,,,4,1,N,Active,
"	Nursing	","	Case Studies in Gerontological Nursing for the Advanced Practice Nurse,	 John Wiley & Sons, Ltd, 2012","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10534011	",,,,,4,1,N,Active,
"	Nursing	","	Case Studies in Nursing : Clinical Case Studies for the Family Nurse Practitioner,	 Wiley-Blackwell,	2011","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10518633	",,,,,4,1,N,Active,
"	Nursing	","	Case Studies in Palliative and End-of-Life Care,	 Wiley-Blackwell, 2012","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10587600	",,,,,4,1,N,Active,
"	Nursing	","	Catheters, Slurs, and Pickup Lines : Professional Intimacy in Hospital Nursing,	 Temple University Press,	2012","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10547400	",,,,,4,1,N,Active,
"	Nursing	","	Certified Nurse Educator (CNE) Review Manual,	 Springer Publishing Company,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10318049	",,,,,4,1,N,Active,
"	Nursing	","	Cervical Cancer : A Guide for Nurses,	 Wiley,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10270653	",,,,,4,1,N,Active,
"	Nursing	","	Charting : An Incredibly Easy! Pocket Guide, 1st ed., 	 Lippincott Williams & Wilkins, 2007","	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=booktext&D=books&AN=01382784$&XPATH=/PG(0)	",,,,,4,1,N,Active,
"	Nursing	","	Chemotherapy and Biotherapy Guidelines and Recommendations for Practice, 3rd ed.,	 Oncology Nursing Society,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10527189	",,,,,4,1,N,Active,
"	Nursing	","	Chemotherapy and Biotherapy Scenarios,	 Oncology Nursing Society,	2010","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10527194	",,,,,4,1,N,Active,
"	Nursing	","	Child and Adolescent Behavioral Health : A Resource for Advanced Practice Psychiatric and Primary Care Practitioners in Nursing,	 Wiley-Blackwell,	2012","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10630629	",,,,,4,1,N,Active,
"	Nursing	","	Clinical Assessment and Monitoring in Children,	 Wiley-Blackwell,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10345855	",,,,,4,1,N,Active,
"	Nursing	","	Clinical Coach for Effective Pain Management,	 F.A. Davis Company,	2010","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10381748	",,,,,4,1,N,Active,
"	Nursing	","	Clinical Nurse Specialist Toolkit : A Guide for the New Clinical Nurse Specialist,	 Springer Publishing Company,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10281514	",,,,,4,1,N,Active,
"	Nursing	","	Clinical Skills : The Essence of Caring,	 Open University Press,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10347078	",,,,,4,1,N,Active,
"	Nursing	","	Clinical Skills for Nurses,  John Wiley & Sons,	2013", http://site.ebrary.com/lib/univmiami/detail.action?docID=10667409 ,,,,,4,1,N,Active,
"	Nursing	","	Code of Ethics for Nurses with Interpretive Statements,	 American Nurses Association,	2001","	http://ovidsp.tx.ovid.com/sp-3.10.0b/ovidweb.cgi?&S=EFONFPIPMHDDNMLKNCNKPHGCHCNHAA00&FTS+Content=S.sh.2.14.22%7c12%7c%2fbookdb%2f01437068%2f1st_Edition%2f3%2fPG%280%29&ReturnToBrowseBooks=Browse+Content%3dS.sh.2.14%7c0%7c12	",,,,,4,1,N,Active,
"	Nursing	","	Coeliac Disease : Nursing Care and Management,	 Wiley,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10275646	",,,,,4,1,N,Active,
"	Nursing	","	Collected Works of Florence Nightingale, Volume 12 : The Nightingale School,	 Wilfrid Laurier University Press	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10382209	",,,,,4,1,N,Active,
"	Nursing	","	Collected Works of Florence Nightingale, Volume 13 : Florence Nightingale: Extending Nursing,	 Wilfrid Laurier University Press	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10382304	",,,,,4,1,N,Active,
"	Nursing	","	Communication Skills For Adult Nurses,	 Open University Press,	2010","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10441946	",,,,,4,1,N,Active,
"	Nursing	","	Community Health Nursing Test Success : An Unfolding Case Study Review, Springer Publishing Company,	2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10734019	",,,,,4,1,N,Active,
"	Nursing	","	Competency-Based Orientation Program for the Registered Nurse in the Perianesthesia Setting, A, 2019 Edition, 	 American Society of PeriAnesthesia Nurses, 2019", https://www.r2library.com/Resource/Title/0017688361 ,,,,,4,1,N,Active,
"	Nursing	","	Comprehensive Neonatal Nursing Care, 6th ed., 	 Springer Publishing Company, 2020", https://www.r2library.com/Resource/Title/0826139094 ,,,,,4,1,N,Active,
"	Nursing	","	Core Curriculum for Infusion Nursing, 3rd ed., 	 Lippincott Williams & Wilkins, 2004","	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=booktext&D=books&AN=01382884$&XPATH=/PG(0)	",,,,,4,1,N,Active,
"	Nursing	","	Critical Issues in Health and Medicine : American Catholic Hospitals : A Century of Changing Markets and Missions,	 Rutgers University Press,	2011","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10540542	",,,,,4,1,N,Active,
"	Nursing	","	Culture and Politics of Health Care Work : Life Support : Three Nurses on the Front Lines,	 ILR Press,	2012","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10594471	",,,,,4,1,N,Active,
"	Nursing	","	Curren's Math for Meds, 11th ed.,	 Delmar Cengage Learning, 2015","	http://www.r2library.com/Resource/Title/1111540918	",,,,,4,1,N,Active,
"	Nursing	","	Davis's Basic Math Rev for Nurses with Step-by-Step Solutions,	 F.A. Davis Company,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10370322	",,,,,4,1,N,Active,
"	Nursing	","	Davis's Comprehensive Handbook of Laboratory & Diagnostic Tests with Nursing Implications, 6th ed.,	 F.A. Davis Company,	2015","	http://www.r2library.com/Resource/Title/0803644051	",,,,,4,1,N,Active,
"	Nursing	","	Davis's Drug Guide for Nurses : Resource Kit, 12th ed.,	 F.A. Davis Company,	2010","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10422881	",,,,,4,1,N,Active,
"	Nursing	","	Day Surgery : Contemporary Approaches to Nursing Care,	 Wiley,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10275689	",,,,,4,1,N,Active,
"	Nursing	","	Daybook for Critical Care Nurses,	 Sigma Theta Tau International,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10404969	",,,,,4,1,N,Active,
"	Nursing	","	Diagnostic Tests Made Incredibly Easy!, 2nd ed., 	 Lippincott Williams & Wilkins, 2009","	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=booktext&D=books&AN=01382728$&XPATH=/PG(0)	",,,,,4,1,N,Active,
"	Nursing	","	Dictionary of Nursing Theory and Research, 4th ed.,	 Springer Publishing Company,	2010","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10546343	",,,,,4,1,N,Active,
"	Nursing	","	Disaster Nursing and Emergency Preparedness : for Chemical, Biological, and Radiological Terrorism and Other Hazards, for Chemical, Biological, and Radiological Terrorism and Other Hazards, 3rd ed.,	 Wiley-Blackwell	2012","	http://site.ebrary.com/lib/univmiami/detail.action?docID=10603011	",,,,,4,1,N,Active,
"	Nursing	","	End-of-Life Care: A Nurse's Guide to Compassionate Care, 1st ed., 	 Lippincott Williams & Wilkins, 2007","	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=booktext&D=books&AN=01382807$&XPATH=/PG(0)	",,,,,4,1,N,Active,
"	Nursing	","	Essential Clinical Skills for Nurses : ECGs for Nurses, 2nd ed.,	 Wiley-Blackwell,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10330065	",,,,,4,1,N,Active,
"	Nursing	","	Essential Clinical Skills for Nurses : Nursing the Cardiac Patient,	 Wiley-Blackwell,	2011","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10494603	",,,,,4,1,N,Active,
"	Nursing	","	Essentials of Nursing Research: Appraising Evidence For Nursing Practice, 8th ed., 	 Lippincott Williams & Wilkins, 2014","	http://www.r2library.com/Resource/Title/1451176791	",,,,,4,1,N,Active,
"	Nursing	","	Evaluation and Testing in Nursing Education, 3rd ed.,	 Springer Publishing Company,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10303320	",,,,,4,1,N,Active,
"	Nursing	","	Evidence Based Nursing : Clinical Context,	 Wiley-Blackwell,	2011","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10518704	",,,,,4,1,N,Active,
"	Nursing	","	Expertise in Nursing Practice : Caring, Clinical Judgment and Ethics,	 Springer Publishing Company,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10281515	",,,,,4,1,N,Active,
"	Nursing	","	Exploring Rituals in Nursing : Joining Art and Science,	 Springer Publishing Company,	2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10724074	",,,,,4,1,N,Active,
"	Nursing	","	Faith Community Nursing: Developing a Quality Practice, 	 Ovid Technologies, 2009","	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=booktext&D=books&AN=01437069/1st_Edition/PG(0)	",,,,,4,1,N,Active,
"	Nursing	","	Fast Facts for Curriculum Development in Nursing : How to Develop and Evaluate Educational Programs in a Nutshell,	 Springer Publishing Company,	2012","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10571279	",,,,,4,1,N,Active,
"	Nursing	","	Fast Facts for Evidence-Based Practice : Implementing EBP in a Nutshell,	 Springer Publishing Company,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10356719	",,,,,4,1,N,Active,
"	Nursing	","	Fast Facts for the New Nurse Practitioner: What you Really Need to Know in a Nutshell, 2nd ed.,	 Springer Publishing Company,	2015", http://site.ebrary.com/lib/univmiami/detail.action?docID=11031273 ,,,,,4,1,N,Active,
"	Nursing	","	Ferri’s Practical Guide: Fast Facts for Patient Care,	 Elsevier,	2014","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20110078705	",,,,,4,1,N,Active,
"	Nursing	","	Final Arc of Sky : A Memoir of Critical Care,	 Beacon Press,	2009","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10281509	",,,,,4,1,N,Active,
"	Nursing	","	Fluid & Electrolyte Balance : Nursing Considerations, 4th ed.,	 Lippincott Williams & Wilkins,	2000","	http://ovidsp.tx.ovid.com/sp-3.10.0b/ovidweb.cgi?&S=EFONFPIPMHDDNMLKNCNKPHGCHCNHAA00&FTS+Content=S.sh.2.14.22%7c23%7c%2fbookdb%2f00139923%2f4th_Edition%2f12%2fPG%280%29&ReturnToBrowseBooks=Browse+Content%3dS.sh.2.14%7c0%7c23	",,,,,4,1,N,Active,
"	Nursing	","	Fundamental Aspects of Nursing, Volume 19 : Fundamental Aspects of Legal, Ethical and Professional Issues in Nursing, 2nd ed.,	 Andrews UK,	2011","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10583718	",,,,,4,1,N,Active,
"	Nursing	","	Fundamentals of Nursing Case Studies,	 Elsevier Australia,	2014", http://site.ebrary.com/lib/univmiami/detail.action?docID=10996803 ,,,,,4,1,N,Active,
"	Nursing	","	Future of Nursing : Leading Change, Advancing Health,	 National Academies Press,	2011","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10454964	",,,,,4,1,N,Active,
"	Nursing	","	Genetics / Genomics Nursing : Scope and Standards of Practice,	 American Nurses Association,	2007","	http://ovidsp.tx.ovid.com/sp-3.10.0b/ovidweb.cgi?&S=EFONFPIPMHDDNMLKNCNKPHGCHCNHAA00&FTS+Content=S.sh.2.14.22%7c24%7c%2fbookdb%2f01438017%2f1st_Edition%2f5%2fPG%280%29&ReturnToBrowseBooks=Browse+Content%3dS.sh.2.14%7c0%7c24	",,,,,4,1,N,Active,
"	Nursing	","	Gerontology Nursing Case Studies : 100+ Narratives for Learning, 2nd ed., 	 Routledge, 2010","	http://site.ebrary.com/lib/univmiami/detail.action?docID=11043475 ",,,,,4,1,N,Active,
"	Nursing	","	Gerontological Nursing : Scope and Standards of Practice, 3rd ed.,	 American Nurses Association,	2010","	http://ovidsp.tx.ovid.com/sp-3.10.0b/ovidweb.cgi?&S=EFONFPIPMHDDNMLKNCNKPHGCHCNHAA00&FTS+Content=S.sh.2.14.22%7c25%7c%2fbookdb%2f01438018%2f3rd_Edition%2f4%2fPG%280%29&ReturnToBrowseBooks=Browse+Content%3dS.sh.2.14%7c0%7c25	",,,,,4,1,N,Active,
"	Nursing	","	Griffith's Instructions for Patients,	 Elsevier,	2010","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20090454382	",,,,,4,1,N,Active,
"	Nursing	","	Guide to Oncology Symptom Management,	 Oncology Nursing Society,	2010","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10527196	",,,,,4,1,N,Active,
